artist,album,name,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
Yuvan Shankar Raja,Laththi (Original Background Score),The Vengeance,1,0.00663,0.754,0.865,0.000114,0.361,-3.696,0.0478,134.952,0.411
Vijay Antony,Dear (Original Motion Picture Soundtrack),Manasuloni,1,0.641,0.722,0.149,0.718,0.13,-24.185,0.0482,114.93,0.0429
Vijay Antony,Nambiyaar,"Aara Amara,Pt. 2",1,0.0496,0.261,0.219,0.931,0.321,-15.342,0.0331,90.554,0.338
Vijay Antony,Yuvan Yuvathi (Original Motion Picture Soundtrack),Kadalai Poduran,1,0.00442,0.511,0.683,0.00516,0.089,-6.484,0.0427,123.85,0.254
Vijay Antony,Aval Peyar Tamilarasi (Original Motion Picture Soundtrack),Othaiyadi Paadhaiyile,1,0.815,0.0862,0.256,0.901,0.108,-18.582,0.0354,178.502,0.0763
Vijay Antony,Aval Peyar Tamilarasi (Original Motion Picture Soundtrack),Madathula Olivilakka,1,0.0276,0.73,0.772,0,0.0707,-4.514,0.0348,107.996,0.0951
Vijay Antony,Aval Peyar Tamilarasi (Original Motion Picture Soundtrack),Aaraaro Aariraro,1,0.902,0.512,0.57,0.00473,0.358,-3.396,0.0833,119.941,0.239
Hip Hop Tamizha,Naan Sirithal (Original Background Score),Chaos at the Wedding,1,0.726,0.383,0.731,0,0.504,-5.996,0.201,176.781,0.306
Hip Hop Tamizha,Naan Sirithal (Original Background Score),Nelson Manikkam,1,0.0221,0.293,0.788,0.82,0.204,-7.452,0.104,130.65,0.0398
A R Rahman,Sangamam (Karaoke),Aalaala Kanda (Karaoke),1,0.613,0.507,0.579,0,0.146,-7.166,0.0324,158.104,0.428
Yuvan Shankar Raja,Sulthan (Original Background Score),Demise of Mansoor,1,0.24,0.52,0.807,0.00257,0.199,-6.281,0.409,178.012,0.628
Yuvan Shankar Raja,Sulthan (Original Background Score),Demise of Sethupathi,1,0.327,0.604,0.664,0.658,0.122,-10.155,0.028,89.993,0.417
Yuvan Shankar Raja,Sulthan (Original Background Score),Hakka Theme,1,0.703,0.594,0.377,0.00502,0.101,-10.142,0.0299,80.018,0.177
Sam C.S.,Ispade Rajavum Idhaya Raniyum (Original Background Score),The Unforgettable Past,1,0.00319,0.74,0.855,0.0163,0.366,-6.224,0.0373,118.199,0.689
Sam C.S.,Lakshmi,Poraadu Poraadu,1,0.194,0.673,0.685,0.76,0.0618,-9.327,0.0274,95.984,0.556
Yuvan Shankar Raja,Garudan (Original Score),Aadhi & Wife Discussion,1,0.348,0.739,0.738,0,0.161,-8.241,0.249,139.895,0.737
Yuvan Shankar Raja,Garudan (Original Score),Aadhi Gets To Know About Karna,1,0.192,0.515,0.577,0.0457,0.0733,-5.963,0.0605,94.293,0.478
Yuvan Shankar Raja,Garudan (Original Score),Aadhi Murder Plan,1,0.419,0.766,0.402,0.0000249,0.0866,-18.809,0.0715,85.506,0.701
Sam C.S.,Ispade Rajavum Idhaya Raniyum (Original Background Score),Candy Hit,1,0.954,0.601,0.177,0.0295,0.101,-15.341,0.0512,127.912,0.347
Sam C.S.,Ispade Rajavum Idhaya Raniyum (Original Background Score),Leave Me Alone,1,0.000265,0.28,0.182,0.971,0.312,-15.606,0.04,109.393,0.0792
Yuvan Shankar Raja,Garudan (Original Score),Temple Fight,1,0.00583,0.623,0.817,0.806,0.304,-14.552,0.0503,127.995,0.391
Sam C.S.,Jada (Original Background Score),The Revenge Plot,1,0.723,0.69,0.851,0,0.381,-7.833,0.281,97.942,0.615
Sam C.S.,Jada (Original Background Score),The Twist,1,0.69,0.746,0.393,0.021,0.218,-13.018,0.112,119.903,0.0628
Yuvan Shankar Raja,Garudan (Original Score),Theatre Kaaran Intro,1,0.695,0.227,0.175,0.0359,0.202,-17.142,0.0291,76.602,0.132
Vijay Antony,Dear (Original Motion Picture Soundtrack),Kathilanti Pillara,1,0.0916,0.862,0.879,0.00000137,0.206,-5.871,0.177,136.997,0.514
Vijay Antony,Dear (Original Motion Picture Soundtrack),Chinna Maatara - Bit,1,0.319,0.775,0.736,0.00116,0.127,-8.072,0.247,100.988,0.362
Vijay Antony,Dear (Original Motion Picture Soundtrack),Nee Kannula,1,0.21,0.421,0.336,0.983,0.146,-11.868,0.054,141.501,0.327
Vijay Antony,Nambiyaar,Thoongum Pennae,1,0.439,0.735,0.256,0,0.423,-14.822,0.925,71.944,0.641
Vijay Antony,Nambiyaar,Saroja Ennai Par,1,0.247,0.775,0.943,0.379,0.301,-6.986,0.103,95.012,0.616
Vijay Antony,Nambiyaar,Theme Music - Nambiyaar,1,0.0993,0.555,0.814,0.0000037,0.128,-3.927,0.0303,140.081,0.523
Sam C.S.,Parking (Original Score),The First Meet,1,0.13,0.873,0.973,0.688,0.112,-1.947,0.127,108.489,0.582
Yuvan Shankar Raja,Garudan (Original Score),Minister Intro,1,0.0443,0.77,0.747,0,0.0864,-6.626,0.135,96.003,0.926
Yuvan Shankar Raja,Garudan (Original Score),Parveen's Issue,1,0.0696,0.637,0.931,0,0.366,-4.136,0.204,104.935,0.243
Yuvan Shankar Raja,Garudan (Original Score),Pattayam Transporting,1,0.22,0.719,0.555,0,0.127,-9.785,0.27,140.07,0.413
Yuvan Shankar Raja,Garudan (Original Score),Karuna & Wife Discussion,1,0.0059,0.581,0.851,0.657,0.0547,-4.167,0.035,139.992,0.739
Yuvan Shankar Raja,Garudan (Original Score),Karuna Arrest,1,0.00224,0.732,0.838,0.875,0.135,-6.626,0.0404,124.001,0.25
Yuvan Shankar Raja,Garudan (Original Score),Karuna Leaving Police Station,1,0.56,0.794,0.977,0.000362,0.122,-0.569,0.303,77.041,0.863
Yuvan Shankar Raja,Garudan (Original Score),Karuna's Theme,1,0.791,0.401,0.547,0.143,0.0912,-12.091,0.0396,83.564,0.545
Yuvan Shankar Raja,Garudan (Original Score),Mann Theme,1,0.533,0.51,0.537,0,0.185,-11.297,0.0823,67.9,0.67
Sam C.S.,RDX - OST,Child's Pain,1,0.132,0.391,0.579,0.369,0.0699,-12.675,0.0472,142.21,0.487
Yuvan Shankar Raja,Garudan (Original Score),Karuna & Theatre Kaaran Discussion,1,0.00069,0.641,0.782,0.652,0.0767,-6.228,0.0456,93.006,0.376
Sam C.S.,Vikram Vedha (Original Background Score),Vikram + Vedha,1,0.0538,0.487,0.729,0.00000409,0.44,-6.815,0.271,91.066,0.217
Sam C.S.,RDX - OST,Paulson Enters,1,0.00982,0.281,0.805,0.68,0.178,-8.42,0.121,88.045,0.194
Yuvan Shankar Raja,Garudan (Original Score),Chokkan's Apology,1,0.0375,0.645,0.815,0.918,0.0667,-3.868,0.197,153.994,0.598
Yuvan Shankar Raja,Garudan (Original Score),Chokkan's Regret,1,0.54,0.544,0.907,0.914,0.311,-7.036,0.217,194.15,0.337
Yuvan Shankar Raja,Garudan (Original Score),Election Setup,1,0.0375,0.645,0.815,0.918,0.0667,-3.868,0.197,153.994,0.598
Yuvan Shankar Raja,Laththi (Original Background Score),Father - Son Love,1,0.0217,0.826,0.804,0.0000245,0.195,-7.042,0.0927,109.349,0.671
Yuvan Shankar Raja,Laththi (Original Background Score),Run for the Life,1,0.649,0.161,0.279,0.788,0.11,-19.59,0.0468,130.551,0.0514
Yuvan Shankar Raja,Garudan (Original Score),Chokkan Diving Into The Well,1,0.178,0.495,0.37,0.885,0.0705,-14.362,0.0425,119.965,0.0982
Yuvan Shankar Raja,Garudan (Original Score),Chokkan Finds Aadhi,1,0.851,0.589,0.389,0,0.0772,-5.972,0.028,89.1,0.501
Sam C.S.,Puriyaatha Puthir (Original Motion Picture Soundtrack),The Last Note - Instrumental,1,0.657,0.881,0.98,0.393,0.117,-2.544,0.265,94.91,0.67
Sam C.S.,Puriyaatha Puthir (Original Motion Picture Soundtrack),Strings of Hope - Instrumental,1,0.00911,0.521,0.819,0.00227,0.086,-7.267,0.0413,89.952,0.184
Sam C.S.,Puriyaatha Puthir (Original Motion Picture Soundtrack),Puriyaatha Puthir - Instrumental,1,0.554,0.623,0.545,0,0.149,-5.628,0.0302,139.55,0.566
Sam C.S.,Puriyaatha Puthir (Original Motion Picture Soundtrack),Winds of Solemn - Instrumental,1,0.0246,0.681,0.885,0.00000353,0.377,-3.771,0.149,92.969,0.518
Sam C.S.,RDX - OST,Final Showdown,1,0.0578,0.783,0.692,0,0.054,-5.359,0.0388,121.714,0.662
Sam C.S.,RDX - OST,Climax Showdown,1,0.146,0.731,0.909,0,0.0408,-3.106,0.236,133.006,0.662
Sam C.S.,Jada (Original Background Score),Sethu Theme,1,0.321,0.461,0.62,0,0.151,-9.822,0.496,153.941,0.422
A R Rahman,Sangamam (Karaoke),Aalaala Kanda 2 (Karaoke),1,0.256,0.551,0.929,0.000536,0.142,-8.051,0.229,144.427,0.61
A R Rahman,Sangamam (Karaoke),Panjavarna Kili (Karaoke),1,0.000781,0.705,0.212,0.905,0.083,-10.76,0.195,159.993,0.141
Hip Hop Tamizha,Meesaya Murukku (Original Background Score),Bad Boys in the Block Tonite,1,0.208,0.183,0.75,0.891,0.0741,-9.772,0.0457,104.756,0.345
Hip Hop Tamizha,Naan Sirithal (Original Background Score),But Winter Is Coming,1,0.387,0.536,0.328,0.0000994,0.367,-18.843,0.0647,175.975,0.546
Hip Hop Tamizha,Naan Sirithal (Original Background Score),Eight One One Six,1,0.207,0.605,0.856,0,0.701,-8.773,0.262,176.123,0.665
Hip Hop Tamizha,Naan Sirithal (Original Background Score),Dilli Meets Gandhi,1,0.805,0.671,0.102,0.799,0.0475,-10.418,0.0699,80.18,0.464
Yuvan Shankar Raja,Sulthan (Original Background Score),Birth of Sulthan,1,0.55,0.483,0.285,0,0.0856,-15.212,0.0258,97.971,0.293
A R Rahman,En Swasa Katre (Karaoke),Theendai,1,0.932,0.612,0.28,0,0.088,-8.648,0.0434,72.795,0.387
Hip Hop Tamizha,Comali (Original Background Score),Villain's Strategy - Background Score,1,0.266,0.922,0.922,0.18,0.0437,-3.464,0.0488,133.208,0.963
Hip Hop Tamizha,Comali (Original Background Score),Yaara Comali Instrumental - Background Score,1,0.429,0.465,0.854,0,0.618,-7.564,0.377,85.126,0.199
A R Rahman,Rahman - The Master Blaster,Kaattrae En Vaasal (Repeat),1,0.01,0.708,0.936,0.953,0.194,-2.098,0.0434,141.989,0.725
A R Rahman,Sapnay (Original Motion Picture Soundtrack),Teri Meri Baat Ho Kaise,1,0.0035,0.606,0.944,0.0000785,0.146,-3.216,0.237,76.018,0.254
Sam C.S.,Jada (Original Background Score),The Dirty Chase & Messi's Swag,0,0.0794,0.498,0.425,0.447,0.323,-6.152,0.0289,129.814,0.252
Hip Hop Tamizha,Meesaya Murukku (Original Background Score),Vaa En Anjala (Version 2),0,0.00759,0.855,0.478,0,0.101,-9.116,0.193,130.018,0.283
Sam C.S.,Rocketry The Nambi Effect (Malayalam) [Original Motion Picture Soundtrack],Vedanaa,0,0.33,0.609,0.799,0,0.108,-6.883,0.24,157.74,0.582
Hip Hop Tamizha,Meesaya Murukku (Original Background Score),Hi Nila..,0,0.294,0.425,0.49,0.941,0.0962,-15.742,0.0417,119.96,0.0384
Hip Hop Tamizha,Meesaya Murukku (Original Background Score),Bijili Singh,0,0.886,0.606,0.526,0.000967,0.143,-6.904,0.0291,137.966,0.227
Hip Hop Tamizha,Meesaya Murukku (Original Background Score),Unga Phone Number Spelling Yenna??,0,0.00555,0.76,0.271,0.00000478,0.115,-17.96,0.0494,87.981,0.373
Hip Hop Tamizha,Meesaya Murukku (Original Background Score),Adhi Performs in College Ragging,0,0.663,0.601,0.674,0,0.0992,-8.391,0.0617,136.007,0.475
Hip Hop Tamizha,Meesaya Murukku (Original Background Score),How to Correct Nila?,0,0.0643,0.795,0.762,0.00461,0.261,-5.482,0.111,125.044,0.638
Hip Hop Tamizha,Meesaya Murukku (Original Background Score),"Plan a, B, C",0,0.168,0.739,0.863,0.00000232,0.0993,-6.241,0.0499,119.951,0.633
Hip Hop Tamizha,Meesaya Murukku (Original Background Score),Vaa En Anjala (Version 1),0,0.948,0.551,0.132,0.93,0.105,-14.94,0.0377,150.013,0.647
Hip Hop Tamizha,Meesaya Murukku (Original Background Score),Bijili Proposes Manisha..,0,0.0412,0.874,0.692,0.0000724,0.324,-5.28,0.0431,116.017,0.937
Hip Hop Tamizha,Meesaya Murukku (Original Background Score),Vaadi Nee Vaa,0,0.842,0.29,0.358,0,0.128,-10.969,0.0432,172.42,0.33
Hip Hop Tamizha,Meesaya Murukku (Original Background Score),Dei Nila Daaa..,0,0.72,0.17,0.287,0.991,0.115,-19.944,0.0403,121.942,0.217
Yuvan Shankar Raja,Sulthan (Original Background Score),Betrayal of Thalaiyan,0,0.629,0.146,0.518,0.0169,0.0882,-8.701,0.0388,80.441,0.0615
Yuvan Shankar Raja,Sulthan (Original Background Score),Bus Fight,0,0.00964,0.667,0.814,0,0.499,-6.65,0.0772,134.062,0.101
Sam C.S.,Saani Kaayidham (Original Background Score),Clean The Toilet,0,0.639,0.651,0.402,0.0000773,0.0765,-9.303,0.028,119.873,0.258
Sam C.S.,Saani Kaayidham (Original Background Score),The Ugly Pack,0,0.0435,0.821,0.672,0.0000121,0.0702,-1.579,0.121,94.156,0.544
Sam C.S.,Saani Kaayidham (Original Background Score),Helpless Shepherd,0,0.318,0.677,0.723,0,0.232,-5.474,0.107,150.11,0.366
Sam C.S.,Saani Kaayidham (Original Background Score),Sangaiya's Tears,0,0.149,0.742,0.648,0.555,0.548,-15.315,0.124,120.037,0.856
Sam C.S.,Saani Kaayidham (Original Background Score),Saani Kaayidham,0,0.431,0.656,0.385,0.0000014,0.583,-19.037,0.879,89.568,0.775
Sam C.S.,Saani Kaayidham (Original Background Score),Ponni On Acid,0,0.0975,0.721,0.875,0.0000203,0.21,-2.744,0.0923,98.957,0.541
Sam C.S.,Saani Kaayidham (Original Background Score),The Matador Murders,0,0.212,0.785,0.859,0.0000146,0.376,-5.549,0.143,102.037,0.566
Sam C.S.,Saani Kaayidham (Original Background Score),No Where To Go,0,0.428,0.852,0.421,0.00000228,0.106,-9.153,0.208,95.977,0.457
Sam C.S.,Saani Kaayidham (Original Background Score),One Last Dance,0,0.929,0.155,0.441,0.969,0.112,-15.291,0.0808,149.46,0.225
Sam C.S.,Saani Kaayidham (Original Background Score),Tears Of Blood,0,0.486,0.495,0.52,0.000533,0.0993,-7.662,0.0348,130.044,0.421
Sam C.S.,Saani Kaayidham (Original Background Score),Ponni In A Trance,0,0.878,0.404,0.0729,0,0.0779,-17.482,0.0439,120.297,0.353
Sam C.S.,Jada (Original Background Score),Inner Phase of Anto & the Love Idea for Jada,0,0.366,0.682,0.52,0,0.0988,-8.184,0.0309,95.027,0.096
Sam C.S.,Jada (Original Background Score),A Cops Game,0,0.0794,0.793,0.741,0.00029,0.116,-6.494,0.0393,114.489,0.856
Sam C.S.,Jada (Original Background Score),The First Step in the Field & Venandi Pennea,0,0.949,0.312,0.347,0.924,0.118,-7.89,0.0305,80.319,0.134
Sam C.S.,Jada (Original Background Score),Love Is in the Air,0,0.256,0.217,0.16,0,0.15,-17.875,0.0397,137.887,0.266
Sam C.S.,Jada (Original Background Score),Sethu's Death,0,0.0709,0.716,0.531,0,0.22,-7.355,0.157,71.972,0.335
Sam C.S.,Jada (Original Background Score),Hidden Emotion of a Father & the Sevens War Begins,0,0.0128,0.634,0.868,0.000286,0.268,-11.19,0.0568,108.402,0.968
Sam C.S.,Rocketry The Nambi Effect (Kannada) [Original Motion Picture Soundtrack],Bayalali,0,0.0689,0.431,0.357,0.926,0.134,-14.852,0.0402,116.049,0.0715
Sam C.S.,Rocketry The Nambi Effect (Kannada) [Original Motion Picture Soundtrack],Nanna Kanmani,0,0.735,0.345,0.4,0.0307,0.106,-15.033,0.225,91.194,0.258
Sam C.S.,RDX - OST,Boat Fight,0,0.0992,0.669,0.541,0.00000769,0.254,-11.291,0.0461,89.083,0.645
Sam C.S.,RDX - OST,Xavier,0,0.541,0.535,0.696,0.00521,0.63,-7.181,0.0901,91.002,0.213
Sam C.S.,RDX - OST,Colony Lock,0,0.0742,0.796,0.766,0,0.0827,-5.974,0.238,110.034,0.558
Sam C.S.,Phoenix (Original Background Score),Beginning,0,0.00149,0.583,0.932,0.633,0.0815,-2.485,0.0871,150.034,0.244
Sam C.S.,Phoenix (Original Background Score),Haunting House,0,0.0544,0.877,0.854,0.000055,0.144,-4.523,0.147,114.472,0.54
Sam C.S.,Phoenix (Original Background Score),Phoenix,0,0.253,0.184,0.223,0.000259,0.15,-16.43,0.04,147.871,0.295
Sam C.S.,Phoenix (Original Background Score),Anna Reveals,0,0.112,0.605,0.397,0.00684,0.135,-13.856,0.0929,181.505,0.349
Sam C.S.,Phoenix (Original Background Score),Searching Freddy,0,0.178,0.856,0.653,0,0.193,-5.324,0.143,97.017,0.471
Yuvan Shankar Raja,Sandakozhi (Original Soundtrack),Friendly With Others,0,0.0461,0.907,0.875,0.00349,0.13,-11.001,0.0635,129.797,0.865
Yuvan Shankar Raja,Sandakozhi (Original Soundtrack),Beauty With Naughty,0,0.847,0.158,0.0115,0.965,0.072,-29.777,0.0459,90.452,0.0364
Yuvan Shankar Raja,Sandakozhi (Original Soundtrack),Bloom of Happiness,0,0.0935,0.207,0.988,0.814,0.0518,-4.366,0.377,77.017,0.0399
Yuvan Shankar Raja,Sandakozhi (Original Soundtrack),Furious Man,0,0.103,0.863,0.851,0.0000138,0.197,-6.167,0.191,123.951,0.652
Yuvan Shankar Raja,Sandakozhi (Original Soundtrack),Fall of Love,0,0.0000245,0.404,0.763,0.491,0.142,-3.476,0.0318,82.028,0.157
Yuvan Shankar Raja,Laththi (Original Background Score),Son's Suffering,0,0.215,0.842,0.529,0.00000468,0.0723,-6.48,0.0307,121.001,0.584
Yuvan Shankar Raja,Garudan (Original Score),Chokkan Intro,0,0.0276,0.826,0.786,0.00000523,0.156,-5.619,0.0798,110.019,0.488
Yuvan Shankar Raja,Garudan (Original Score),Chokkan Love Theme 3,0,0.498,0.628,0.409,0.00565,0.29,-14.348,0.0306,93.005,0.755
Yuvan Shankar Raja,Garudan (Original Score),Chokkan Temple Trustee,0,0.0726,0.71,0.855,0.00000474,0.118,-6.186,0.121,102.025,0.542
Yuvan Shankar Raja,Garudan (Original Score),Chokkan's Fun,0,0.0356,0.923,0.643,0.00253,0.042,-3.746,0.0392,117.054,0.867
Yuvan Shankar Raja,Garudan (Original Score),Chokkan's Trust,0,0.0469,0.697,0.779,0,0.0919,-4.706,0.112,95.004,0.515
Sam C.S.,Parking (Original Score),Burn It Down,0,0.62,0.59,0.447,0.00122,0.106,-7.477,0.0273,150.03,0.444
Sam C.S.,Parking (Original Score),Truth Unfolds,0,0.032,0.899,0.681,0.0000182,0.196,-6.913,0.0804,102.942,0.817
Sam C.S.,Parking (Original Score),Peace,0,0.302,0.559,0.58,0.0000041,0.471,-12.489,0.631,115.343,0.153
Sam C.S.,Parking (Original Score),Eswar Watching From Tea Shop,0,0.377,0.79,0.67,0.00000232,0.119,-5.527,0.105,139.956,0.408
Sam C.S.,RDX - OST,Fists Of Dony,0,0.164,0.316,0.397,0.844,0.122,-13.411,0.0513,119.333,0.0374
Sam C.S.,RDX - OST,Philip's Son,0,0.152,0.726,0.878,0,0.586,-5.663,0.29,80.941,0.458
Sam C.S.,RDX - OST,Dony's Fury,0,0.000282,0.908,0.621,0.0000539,0.0958,-6.638,0.102,150.011,0.421
Sam C.S.,RDX - OST,Love Birds,0,0.369,0.662,0.344,0.000109,0.0589,-13.93,0.0487,146.016,0.436
Sam C.S.,RDX - OST,Love Of Robert & Mini,0,0.721,0.395,0.424,0,0.175,-7.616,0.0623,167.858,0.454
Sam C.S.,RDX - OST,Robert and Xavi's Plan,0,0.142,0.559,0.986,0.000133,0.135,-2.666,0.239,149.975,0.251
Sam C.S.,RDX - OST,Robert and Simi,0,0.0638,0.602,0.752,0,0.13,-4.931,0.0361,130.037,0.331
Sam C.S.,RDX - OST,The Carnival,0,,,,,,,,,
Sam C.S.,RDX - OST,Robert's Fury,0,0.0306,0.68,0.435,0.929,0.117,-12.428,0.0855,132.086,0.0553
Sam C.S.,RDX - OST,Jaisons End,0,0.393,0.85,0.957,0.00292,0.0764,-3.991,0.113,123.589,0.609
Yuvan Shankar Raja,Garudan (Original Score),Pen Theme,0,0.752,0.331,0.256,0.932,0.137,-15.72,0.0436,70.137,0.0662
Yuvan Shankar Raja,Garudan (Original Score),Police Emotion,0,0.136,0.083,0.222,0.962,0.164,-14.582,0.0371,169.056,0.144
Yuvan Shankar Raja,Garudan (Original Score),Police Spying,0,0.0622,0.727,0.719,0.00000116,0.229,-5.856,0.049,140.08,0.589
Yuvan Shankar Raja,Garudan (Original Score),Ponn Theme,0,0.00804,0.774,0.875,0.0326,0.137,-4.241,0.104,95.02,0.776
Yuvan Shankar Raja,Garudan (Original Score),Temple Argument,0,0.0000297,0.502,0.569,0.793,0.0777,-12.936,0.0667,194.961,0.0373
Sam C.S.,Parking (Original Score),Eswar And Athika,0,0.0607,0.898,0.47,0.0000047,0.316,-4.132,0.188,124.059,0.717
Sam C.S.,Parking (Original Score),The Routine,0,0.228,0.683,0.532,0.835,0.0921,-9.283,0.0405,119.986,0.552
Sam C.S.,Parking (Original Score),E.O Ilamparuthi,0,0.136,0.837,0.708,0.0293,0.116,-8.269,0.0947,95.008,0.772
Sam C.S.,Parking (Original Score),Eswar's Car,0,0.415,0.406,0.653,0.00000159,0.0876,-6.444,0.0941,197.933,0.552
Sam C.S.,Parking (Original Score),Car Maintenance,0,0.56,0.706,0.685,0,0.22,-3.669,0.0837,117.448,0.444
Sam C.S.,Parking (Original Score),Night Drive,0,0.414,0.487,0.671,0.855,0.0841,-10.042,0.0455,109.981,0.802
Sam C.S.,Parking (Original Score),Ilamparuthi's Inconvenience,0,0.471,0.822,0.344,0.906,0.0981,-16.483,0.0553,128.016,0.091
Sam C.S.,Parking (Original Score),Bob Marley Entry,0,0.894,0.338,0.268,0.926,0.105,-18.847,0.0367,100.237,0.253
Sam C.S.,Parking (Original Score),Waiting,0,0.123,0.678,0.505,0.791,0.0801,-11.336,0.182,159.733,0.87
Sam C.S.,Parking (Original Score),First Strike,0,0.985,0.481,0.159,0.559,0.138,-22.167,0.0379,130.944,0.265
Sam C.S.,Parking (Original Score),Ilamparuthi's New Car,0,0.939,0.209,0.118,0.875,0.0921,-21.832,0.0365,96.665,0.0365
Sam C.S.,Parking (Original Score),The Upperhand,0,0.351,0.447,0.528,0.00000266,0.0784,-7.727,0.0501,89.917,0.483
Sam C.S.,Parking (Original Score),Rivalry,0,0.125,0.721,0.858,0.0000473,0.191,-5.952,0.159,101.997,0.545
Sam C.S.,Parking (Original Score),The Car Stays,0,0.48,0.665,0.963,0.587,0.113,-3.3,0.143,167.967,0.809
Sam C.S.,Parking (Original Score),Face Off,0,0.0301,0.638,0.905,0,0.0597,-7.177,0.0605,84.001,0.661
Sam C.S.,Parking (Original Score),Motor Repair,0,0.883,0.316,0.386,0.904,0.227,-17.625,0.0374,140.056,0.039
Sam C.S.,Parking (Original Score),Clash Of Egos,0,0.892,0.0713,0.0882,0.933,0.0908,-20.621,0.0371,75.277,0.0379
Sam C.S.,Parking (Original Score),Following,0,0.26,0.406,0.798,0,0.461,-5.585,0.432,71.547,0.58
Sam C.S.,Parking (Original Score),Ilamparuthi Hits Eswar,0,0.485,0.632,0.817,0.00205,0.157,-8.091,0.0588,131.911,0.515
Sam C.S.,Parking (Original Score),Trapped,0,0.149,0.852,0.763,0.0000778,0.149,-5.211,0.0526,123.966,0.83
Yuvan Shankar Raja,Garudan (Original Score),Theatre Kaaran Deal,0,0.0117,0.807,0.765,0.0231,0.0808,-6.467,0.0414,120.705,0.408
Sam C.S.,RDX - OST,Robert Follows,0,0.00224,0.732,0.838,0.875,0.135,-6.626,0.0404,124.001,0.25
Sam C.S.,RDX - OST,House Rampage,0,0.196,0.578,0.574,0,0.083,-6.209,0.0454,174.152,0.301
Sam C.S.,RDX - OST,Hunt for Davis,0,0.0168,0.92,0.579,0.053,0.0419,-5.517,0.0414,117.084,0.838
Yuvan Shankar Raja,Garudan (Original Score),Temple Gold Missing,0,0.19,0.713,0.645,0.926,0.107,-13.639,0.0637,128.986,0.0407
Sam C.S.,Jada (Original Background Score),The Death Match,0,0.43,0.511,0.603,0.81,0.117,-14.441,0.0472,89.989,0.277
Sam C.S.,Jada (Original Background Score),Never Gonna Give Up,0,0.184,0.507,0.606,0,0.174,-8.758,0.452,180.593,0.202
Sam C.S.,Jada (Original Background Score),The Soul of Saathangkulam,0,0.158,0.779,0.58,0,0.124,-6.168,0.0355,148.916,0.679
Sam C.S.,Jada (Original Background Score),The Untold Story,0,0.746,0.518,0.407,0.000254,0.112,-7.257,0.0301,110.989,0.296
Sam C.S.,Jada (Original Background Score),The Death Land,0,0.408,0.438,0.684,0.00000156,0.379,-6.986,0.0848,78.705,0.727
Sam C.S.,Jada (Original Background Score),The Struggle of a Player,0,0.138,0.528,0.669,0.857,0.165,-10.676,0.0572,200.128,0.7
Sam C.S.,Ispade Rajavum Idhaya Raniyum (Original Background Score),Fall in Hate,0,0.606,0.833,0.182,0.814,0.183,-12.652,0.044,119.897,0.363
Sam C.S.,Ispade Rajavum Idhaya Raniyum (Original Background Score),Good Fella,0,0.0129,0.474,0.622,0.00000382,0.327,-6.381,0.061,176.062,0.158
Sam C.S.,Ispade Rajavum Idhaya Raniyum (Original Background Score),Hide and Seek,0,0.0224,0.747,0.793,0.533,0.341,-2.998,0.111,145.012,0.669
Sam C.S.,Ispade Rajavum Idhaya Raniyum (Original Background Score),Looking for You,0,0.00267,0.581,0.818,0.854,0.121,-7.822,0.134,172.581,0.074
Sam C.S.,Ispade Rajavum Idhaya Raniyum (Original Background Score),Memmory Lane,0,0.511,0.498,0.59,0,0.107,-4.721,0.032,145.867,0.0784
Sam C.S.,Ispade Rajavum Idhaya Raniyum (Original Background Score),Somewhere,0,0.0534,0.672,0.519,0.972,0.0917,-9.987,0.0357,130.024,0.221
